Date,High,Low,Open,volumefrom,volumeto,Close,High_Last_7_Days,Low_Last_7_Days,Days_Since_High_Last_7_Days,Days_Since_Low_Last_7_Days,%_Diff_From_High_Last_7_Days,%_Diff_From_Low_Last_7_Days,High_Next_5_Days,Low_Next_5_Days,%_Diff_From_High_Next_5_Days,%_Diff_From_Low_Next_5_Days
2023-04-04,28441.54,27671.89,27809.04,32404.02,911124090.2,28177.23,29171.13,27254.72,1424.0,1424.0,-3.4071357537400897,3.384771518474592,28766.02,27736.36,-2.0468246910764885,1.589502011078595
2023-04-05,28766.02,27843.06,28177.23,37846.93,1072312476.98,28180.06,29171.13,27292.3,1425.0,1425.0,-3.3974343811844094,3.2527855842124045,29776.84,27736.36,-5.362489773931682,1.599705224477908
2023-04-06,28191.21,27736.36,28180.06,26094.3,730428566.02,28043.49,28816.74,27292.3,1426.0,1426.0,-2.6833361441995174,2.752388036186039,30558.49,27786.82,-8.230118700236824,0.9237113134932384
2023-04-07,28110.82,27786.82,28043.49,14575.83,407205241.71,27927.8,28816.74,27292.3,1427.0,1427.0,-3.0848041797927257,2.3284955830032645,30558.49,27825.42,-8.608704160447726,0.3679369439886299
2023-04-08,28168.77,27879.51,27927.8,9261.95,259437156.74,27953.93,28766.02,27292.3,1428.0,1428.0,-2.8230877959481364,2.42423687267105,30603.93,27825.42,-8.659018629306757,0.4618438823205617
2023-04-09,28539.41,27825.42,27953.93,16329.18,459285638.27,28340.68,28766.02,27292.3,1429.0,1429.0,-1.478619565723726,3.8413032247190637,31020.32,28179.73,-8.638337708959803,0.5711552239854703
2023-04-10,29776.84,28179.73,28340.68,41851.84,1211248945.3,29655.75,29776.84,27671.89,1430.0,1430.0,-0.4066583290906629,7.169224798161602,31020.32,29612.35,-4.398955265451806,0.14656047223540672
2023-04-11,30558.49,29612.35,29655.75,47151.42,1420381272.66,30226.45,30558.49,27736.36,1431.0,1431.0,-1.0865720132113887,8.977710124904638,31020.32,29710.91,-2.5591934577077184,1.7351875119274398
2023-04-12,30499.62,29710.91,30226.45,36421.26,1094799669.68,29905.56,30558.49,27736.36,1432.0,1432.0,-2.1366566214495553,7.820781097447541,31020.32,29265.91,-3.5936444240420427,2.1856487633564154
2023-04-13,30603.93,29881.9,29905.56,31936.33,967351995.59,30407.76,30603.93,27786.82,1433.0,1433.0,-0.640996107362688,9.432313593279112,31020.32,29135.27,-1.9747056123212183,4.367524309882826
2023-04-14,31020.32,30015.78,30407.76,48758.42,1491399385.72,30491.71,31020.32,27825.42,1434.0,1434.0,-1.7040765536912597,9.582209361080627,30615.21,28615.79,-0.403394260565255,6.55554153843035
2023-04-15,30615.21,30237.51,30491.71,13596.83,413221716.15,30321.55,31020.32,27825.42,1435.0,1435.0,-2.2526202179732526,8.97068220353907,30562.42,28007.09,-0.7881247623715628,8.263836050085887
2023-04-16,30562.42,30155.49,30321.55,17283.22,524392638.12,30322.37,31020.32,28179.73,1436.0,1436.0,-2.2499767894077194,7.6034795223375085,30485.26,27173.44,-0.5343238010763216,11.588264128501951
2023-04-17,30331.32,29265.91,30322.37,34966.91,1037503329.39,29446.34,31020.32,29265.91,1437.0,1437.0,-5.0740288946084355,0.6165193564799465,30485.26,27150.5,-3.407942067740273,8.45597686967091
2023-04-18,30485.26,29135.27,29446.34,36469.48,1095189891.18,30395.53,31020.32,29135.27,1438.0,1438.0,-2.014131382268142,4.325547695284781,30419.74,27150.5,-0.07958647904289373,11.952008250308461
2023-04-19,30419.74,28615.79,30395.53,54525.22,1600523152.28,28821.91,31020.32,28615.79,1439.0,1439.0,-7.086999747262439,0.7203016236839834,29094.98,26998.44,-0.938546787108978,6.753982822711242
2023-04-20,29094.98,28007.09,28821.91,41297.76,1180562733.76,28248.11,31020.32,28007.09,1440.0,1440.0,-8.936755004461588,0.8605678062233544,28394.39,26998.44,-0.5151721871820414,4.628674841953838
2023-04-21,28365.2,27173.44,28248.11,43368.57,1207725781.37,27261.17,30615.21,27173.44,1441.0,1441.0,-10.955469519888974,0.3228520202079662,30016.54,26998.44,-9.179505699191187,0.973130299380259
2023-04-22,27883.77,27150.5,27261.17,17443.02,479603472.21,27820.73,30562.42,27150.5,1442.0,1442.0,-8.970788307993931,2.468573322774901,30016.54,26998.44,-7.315333479474987,3.0456944919780584
2023-04-23,27822.57,27352.28,27820.73,18289.06,504160726.43,27596.85,30485.26,27150.5,1443.0,1443.0,-9.474775678475433,1.643984457008153,30016.54,26998.44,-8.06118893116929,2.216461395547298
2023-04-24,27988.76,26998.44,27596.85,34236.79,940115640.57,27520.93,30485.26,26998.44,1444.0,1444.0,-9.723814066207728,1.935259963168248,30016.54,27200.99,-8.314116150628955,1.1762071895177295
2023-04-25,28394.39,27200.99,27520.93,31694.19,876191270.4,28308.07,30419.74,26998.44,1445.0,1445.0,-6.941775307744254,4.850761747715798,30016.54,27261.2,-5.6917619419160275,3.8401464352266186
2023-04-26,30016.54,27261.2,28308.07,79154.04,2278451179.33,28432.89,30016.54,26998.44,1446.0,1446.0,-5.275924540270135,5.313084756008128,29958.96,27680.56,-5.093868411987598,2.717900215891579
2023-04-27,29890.36,28397.94,28432.89,63333.86,1850604653.99,29483.94,30016.54,26998.44,1447.0,1447.0,-1.7743550722368475,9.206087462831187,29958.96,27680.56,-1.5855690584719913,6.514969350331053
2023-04-28,29600.91,28920.19,29483.94,35166.03,1030276785.7,29339.99,30016.54,26998.44,1448.0,1448.0,-2.253924003232882,8.672908508787925,29958.96,27680.56,-2.0660597030070385,5.9949292933379965
2023-04-29,29457.51,29078.4,29339.99,11330.73,332020115.89,29251.2,30016.54,26998.44,1449.0,1449.0,-2.5497275835256166,8.344037655508993,29958.96,27680.56,-2.362431806711576,5.674162661449043
2023-04-30,29958.96,29113.64,29251.2,23251.07,685897041.94,29236.81,30016.54,26998.44,1450.0,1450.0,-2.597667819142378,8.290738279693208,29701.05,27680.56,-1.5630423840234535,5.622176718968113
2023-05-01,29340.45,27680.56,29236.81,43941.31,1246630368.83,28086.77,30016.54,27200.99,1451.0,1451.0,-6.429022132464303,3.2564255933331796,29853.13,27899.16,-5.91683351125996,0.6724575220185862
2023-05-02,28895.93,27899.16,28086.77,32659.37,927486609.7,28694.7,30016.54,27261.2,1452.0,1452.0,-4.403705423743044,5.2583892125071525,29853.13,28151.97,-3.880430628212185,1.927857979388297
2023-05-03,29278.11,28151.97,28694.7,40257.03,1150554649.51,29041.65,29958.96,27680.56,1453.0,1453.0,-3.061888663691923,4.9171331793865445,29853.13,27396.42,-2.718240934870144,6.005273681743831
2023-05-04,29376.48,28702.7,29041.65,27573.93,799149017.42,28865.72,29958.96,27680.56,1454.0,1454.0,-3.649125336794061,4.281560777672127,29853.13,27396.42,-3.307559374846121,5.363109486567964
2023-05-05,29701.05,28852.44,28865.72,35426.26,1039027772.96,29548.51,29958.96,27680.56,1455.0,1455.0,-1.370040882594058,6.7482377524154025,29853.13,26840.62,-1.0203955163160532,10.088775892658216
2023-05-06,29853.13,28449.95,29548.51,24527.41,713641803.94,28943.98,29958.96,27680.56,1456.0,1456.0,-3.387901315666497,4.564286271665018,29212.06,26731.83,-0.9177031678012497,8.275340670653666
2023-05-07,29212.06,28547.22,28943.98,16604.62,480627306.93,28572.81,29853.13,27680.56,1457.0,1457.0,-4.2887295235039,3.2233813188750515,28786.01,25833.3,-0.7406375527556515,10.604568522023907
2023-05-08,28786.01,27396.42,28572.81,40605.62,1136175854.67,27783.42,29853.13,27396.42,1458.0,1458.0,-6.932974867291981,1.4125933242372544,28330.36,25833.3,-1.9305790678268906,7.548861353369485
2023-05-09,27963.87,27510.12,27783.42,22925.76,634693185.14,27680.21,29853.13,27396.42,1459.0,1459.0,-7.278700759350869,1.0358652699878337,28330.36,25833.3,-2.2948878870582705,7.149338257210654
2023-05-10,28330.36,26840.62,27680.21,41945.8,1162217682.96,27628.73,29853.13,26840.62,1460.0,1460.0,-7.451144988816923,2.9362585514045527,27668.19,25833.3,-0.1426186534066707,6.950060580723331
2023-05-11,27642.56,26731.83,27628.73,29504.51,802346192.21,26991.62,29853.13,26731.83,1461.0,1461.0,-9.585293066422187,0.9718376931171462,27668.19,25833.3,-2.4452990961822936,4.483825140419535
2023-05-12,27092.93,25833.3,26991.62,42526.8,1123450368.34,26807.09,29853.13,25833.3,1462.0,1462.0,-10.20341920595931,3.7695145413090887,27668.19,26565.39,-3.11223827796469,0.9098304222147716
2023-05-13,27043.5,26705.45,26807.09,12502.23,335722601.8,26788.88,29212.06,25833.3,1463.0,1463.0,-8.29513563918464,3.699024127773075,27668.19,26379.63,-3.178053931247392,1.551386429604964
2023-05-14,27189.55,26611.92,26788.88,11877.98,319668371.39,26931.44,28786.01,25833.3,1464.0,1464.0,-6.442608753349282,4.25087000112258,27668.19,26379.63,-2.662805192533375,2.0918034104344816
2023-05-15,27668.19,26759.29,26931.44,27959.1,764041771.98,27176.27,28330.36,25833.3,1465.0,1465.0,-4.073686320964506,5.198600256258399,27488.05,26379.63,-1.1342383326572778,3.0199058895064086
2023-05-16,27304.97,26869.45,27176.27,23994.43,649282623.49,27036.57,28330.36,25833.3,1466.0,1466.0,-4.566796892097385,4.657825364935957,27488.05,26379.63,-1.6424591777154058,2.4903306073663605
2023-05-17,27488.05,26565.39,27036.57,29196.37,788279620.49,27406.21,27668.19,25833.3,1467.0,1467.0,-0.9468635281165829,6.088691727344163,27476.67,26379.63,-0.2564357325687543,3.891563300925745
2023-05-18,27476.67,26379.63,27406.21,27707.43,749234030.86,26823.31,27668.19,25833.3,1468.0,1468.0,-3.053614999752414,3.832301719099,27480.33,26548.27,-2.3908737631607786,1.0359997092089273
2023-05-19,27178.6,26668.92,26823.31,16460.59,442561192.0,26888.42,27668.19,26379.63,1469.0,1469.0,-2.818290607372584,1.9287230336437515,27480.33,26092.06,-2.1539406550067026,3.0521162376600275
2023-05-20,27164.5,26840.23,26888.42,7375.52,199050865.32,27118.54,27668.19,26379.63,1470.0,1470.0,-1.986577365559503,2.8010627897358678,27480.33,25882.27,-1.3165416863625758,4.77651303382586
2023-05-21,27280.07,26691.06,27118.54,11973.11,322799242.35,26755.17,27668.19,26379.63,1471.0,1471.0,-3.2998905963852367,1.4235984356111029,27480.33,25882.27,-2.63883293977912,3.3725789894008438
2023-05-22,27084.08,26548.27,26755.17,17684.89,474287648.56,26855.4,27488.05,26379.63,1472.0,1472.0,-2.301545580715976,1.8035506942288442,27480.33,25882.27,-2.2740993285015145,3.759832503099616
2023-05-23,27480.33,26808.03,26855.4,21235.04,578611517.74,27224.7,27488.05,26379.63,1473.0,1473.0,-0.9580526810741343,3.2034945145174505,28249.51,25882.27,-3.6277089407922394,5.186677984581724
2023-05-24,27225.89,26092.06,27224.7,31836.22,843296169.29,26326.17,27480.33,26092.06,1474.0,1474.0,-4.199949563924464,0.8972461354143634,28450.88,25882.27,-7.467993960116533,1.7150736778497317
2023-05-25,26605.5,25882.27,26326.17,22984.71,604389199.53,26480.21,27480.33,25882.27,1475.0,1475.0,-3.6394031658280763,2.310230130510186,28450.88,26338.96,-6.926569582381993,0.5362778181067134
2023-05-26,26940.67,26338.96,26480.21,20356.54,542617989.88,26719.7,27480.33,25882.27,1476.0,1476.0,-2.767907081174065,3.235535368420159,28450.88,26585.34,-6.084803000821065,0.50539131716954
2023-05-27,26902.14,26585.34,26719.7,7427.77,198605797.63,26872.59,27480.33,25882.27,1477.0,1477.0,-2.21154549454101,3.8262486250240015,28450.88,26628.22,-5.5474206773217585,0.9177106092709124
2023-05-28,28249.51,26789.58,26872.59,19785.88,543751511.42,28077.57,28249.51,25882.27,1478.0,1478.0,-0.6086477252171761,8.48186808962274,28450.88,26519.23,-1.3121211013508238,5.876264129840875
2023-05-29,28450.88,27546.65,28077.57,21644.99,604161699.4,27746.07,28450.88,25882.27,1479.0,1479.0,-2.4772871700277856,7.201068530696879,28052.68,26519.23,-1.0929793517054363,4.626227835423578
2023-05-30,28052.68,27568.98,27746.07,23615.79,656814149.04,27703.56,28450.88,25882.27,1480.0,1480.0,-2.6267025835404727,7.036824822552276,27836.82,26519.23,-0.4787184743084821,4.465929063551249
2023-05-31,27836.82,26853.57,27703.56,28352.48,770131646.3,27220.17,28450.88,25882.27,1481.0,1481.0,-4.32573614594699,5.169175655767433,27451.16,25411.77,-0.8414580658886605,7.116387406308171
2023-06-01,27347.94,26628.22,27220.17,23979.7,645324727.67,26825.73,28450.88,26338.96,1482.0,1482.0,-5.7121256003329295,1.848098785980921,27451.16,25380.61,-2.2783372360220855,5.693795381592479
2023-06-02,27305.0,26519.23,26825.73,23786.38,643162971.0,27251.14,28450.88,26519.23,1483.0,1483.0,-4.216881867977375,2.7599217624342787,27451.16,25380.61,-0.7286395183300103,7.369917429092519
2023-06-03,27330.86,26946.35,27251.14,8092.89,219785033.16,27078.3,28450.88,26519.23,1484.0,1484.0,-4.824385045383488,2.1081682990041557,27451.16,25380.61,-1.3582668273399032,6.688925128277054
2023-06-04,27451.16,26964.17,27078.3,9147.43,248793311.51,27125.24,28450.88,26519.23,1485.0,1485.0,-4.65939893599073,2.2851719299542337,27423.02,25380.61,-1.0858760267833332,6.873869461766289
2023-06-05,27135.1,25411.77,27125.24,37219.66,973121005.98,25740.46,28052.68,25411.77,1486.0,1486.0,-8.242421044976812,1.2934557490485656,27423.02,25380.61,-6.135575148178432,1.4178146230527893
2023-06-06,27379.88,25380.61,25740.46,38336.34,1007782393.96,27269.02,27836.82,25380.61,1487.0,1487.0,-2.0397444823079622,7.4403649084872265,27423.02,25424.05,-0.5615719931648666,7.256790322548929
2023-06-07,27423.02,26132.38,27269.02,30599.1,816508052.84,26348.91,27451.16,25380.61,1488.0,1488.0,-4.0153130140948505,3.8151171307545377,26816.33,25424.05,-1.7430423924526655,3.6377367099262337
2023-06-08,26816.33,26225.25,26348.91,15156.05,401604313.0,26509.09,27451.16,25380.61,1489.0,1489.0,-3.4318039747682785,4.446228833743553,26777.91,25424.05,-1.0038871592293785,4.267770083837944
2023-06-09,26777.91,26290.32,26509.09,16583.88,439912147.38,26483.81,27451.16,25380.61,1490.0,1490.0,-3.5238948008025837,4.3466252387157,26533.58,24836.48,-0.18757363310944258,6.632703184992406
2023-06-10,26533.58,25424.05,26483.81,31361.96,809187356.13,25856.18,27451.16,25380.61,1491.0,1491.0,-5.810246270102974,1.873753231305314,26425.22,24765.75,-2.1533973983944157,4.402975884033395
2023-06-11,26214.2,25655.94,25856.18,13172.72,341057974.45,25937.58,27423.02,25380.61,1492.0,1492.0,-5.416762996927394,2.1944705032700207,26479.27,24765.75,-2.0457134958780916,4.731655613094704
2023-06-12,26099.5,25629.48,25937.58,17060.82,441188405.58,25905.64,27423.02,25380.61,1493.0,1493.0,-5.533234486938349,2.0686264041723144,26780.79,24765.75,-3.2678274240603113,4.602687178865972
2023-06-13,26425.22,25717.6,25905.64,23047.35,599487905.69,25928.94,27423.02,25424.05,1494.0,1494.0,-5.448269373686785,1.9858755784385236,26780.79,24765.75,-3.1808247628244057,4.696768722933886
2023-06-14,26074.14,24836.48,25928.94,26761.01,684056303.1,25125.73,26816.33,24836.48,1495.0,1495.0,-6.304367525310145,1.164617530342464,27036.32,24765.75,-7.066753167590855,1.4535396666767595
2023-06-15,25740.96,24765.75,25125.73,32804.74,824201465.11,25574.36,26777.91,24765.75,1496.0,1496.0,-4.494562869170892,3.265033362607636,28407.13,25205.5,-9.97203870999992,1.4634107635238365
2023-06-16,26479.27,25205.5,25574.36,27648.16,715401866.52,26330.59,26533.58,24765.75,1497.0,1497.0,-0.7650305763489194,6.318564953615377,30780.84,26170.91,-14.457857550346255,0.6101430939925294
